	index	accs	source	description	seqlen	organism	division	date	biocategory	species	freq
882810	882810	HQ671682.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V4986/spleen, complete genome.	10599	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882811	882811	HQ671683.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V5006/brain, complete genome.	10785	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882812	882812	HQ671684.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V5007/brain, complete genome.	10584	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882813	882813	HQ671685.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V5008/brain, complete genome.	10584	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882814	882814	HQ671686.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V5017/brain, complete genome.	10583	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882815	882815	HQ671687.1	NEIGHBOR	West Nile virus isolate WNV-1/Culex/BID-V4161/legs, complete genome.	10622	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882816	882816	HQ671688.1	NEIGHBOR	West Nile virus isolate WNV-1/Culex/BID-V4165/legs, complete genome.	10619	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
1970242	1970242	KX547555.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/12350098/2012, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970243	1970243	KX547556.1	NEIGHBOR	West Nile virus strain WNV-1/Culiseta sp./USA/12370596/2012, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970244	1970244	KX547557.1	NEIGHBOR	West Nile virus strain WNV-1/Cyanocitta cristata /USA/09VER0543/2009, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970245	1970245	KX547558.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/08290350/2008, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970246	1970246	KX547559.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/12290787/2012, complete genome.	10786	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970247	1970247	KX547560.1	NEIGHBOR	West Nile virus strain WNV-1/Carduelis tristis/USA/04002351/2005, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970248	1970248	KX547561.1	NEIGHBOR	West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/09VER00490/2009, complete genome.	10781	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970249	1970249	KX547562.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/10141354/2010, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970250	1970250	KX547563.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/06590371/2006, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
829886	829886	HM756663.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4697/2001, complete genome.	10611	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829887	829887	HM756664.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4701/2002, complete genome.	10611	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829888	829888	HM756665.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4709/2002, complete genome.	10488	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829900	829900	HM756677.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4530/2005, complete genome.	10617	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
882803	882803	HQ671675.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V4926/spleen, complete genome.	10613	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882804	882804	HQ671676.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V4937/spleen, complete genome.	10504	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882805	882805	HQ671677.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V4938/spleen, complete genome.	10621	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882806	882806	HQ671678.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V4940/spleen, complete genome.	10462	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882807	882807	HQ671679.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V4969/serum, complete genome.	10787	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
882808	882808	HQ671680.1	NEIGHBOR	West Nile virus isolate WNV-1/Mus/BID-V4981/serum, complete genome.	10584	West Nile virus	VRL	12-MAR-2011	EX	West Nile virus	1524
820667	820667	HM488177.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4336/2002, complete genome.	10621	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829901	829901	HM756678.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4095/2007, complete genome.	10621	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829899	829899	HM756676.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4349/2003, complete genome.	10478	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829889	829889	HM756666.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4711/2003, complete genome.	10611	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829898	829898	HM756675.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4806/2005, complete genome.	10612	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829896	829896	HM756673.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4801/2004, complete genome.	10612	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829895	829895	HM756672.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4799/2004, complete genome.	10454	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829894	829894	HM756671.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4798/2004, complete genome.	10612	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829893	829893	HM756670.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4720/2003, complete genome.	10612	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829892	829892	HM756669.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4718/2003, complete genome.	10413	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829891	829891	HM756668.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4716/2003, complete genome.	10608	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
829890	829890	HM756667.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4712/2003, complete genome.	10613	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
1970216	1970216	KX547529.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/11330563/2011, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970212	1970212	KX547525.1	NEIGHBOR	West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02003663/2002, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970214	1970214	KX547527.1	NEIGHBOR	West Nile virus strain WNV-1/Equus caballus/USA/020A0011/2002, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
720423	720423	GU011992.2	NEIGHBOR	West Nile virus strain Ita09, complete genome.	11030	West Nile virus	VRL	09-DEC-2009	EX	West Nile virus	1524
820680	820680	HM488190.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4368/2004, complete genome.	10402	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
1970156	1970156	KX547469.1	NEIGHBOR	West Nile virus strain WNV-1/Sciurus carolinensis/USA/02003688/2002, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970157	1970157	KX547470.1	NEIGHBOR	West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER01018/2007, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970158	1970158	KX547471.1	NEIGHBOR	West Nile virus strain WNV-1/Aedes sp./USA/40050019/2005, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970159	1970159	KX547472.1	NEIGHBOR	West Nile virus strain WNV-1/Cyanocitta cristata /USA/06VER01624/2006, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970160	1970160	KX547473.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/13141233/2013, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970161	1970161	KX547474.1	NEIGHBOR	West Nile virus strain WNV-1/Sciurus carolinensis/USA/02004138/2002, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970162	1970162	KX547475.1	NEIGHBOR	West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01250/2006, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970163	1970163	KX547476.1	NEIGHBOR	West Nile virus strain WNV-1/Cyanocitta cristata /USA/08VER00851/2008, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970164	1970164	KX547477.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/33040386/2004, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970165	1970165	KX547478.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/37010158/2001, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
820679	820679	HM488189.1	NEIGHBOR	West Nile virus isolate WNV-1/US/BID-V4367/2004, complete genome.	10508	West Nile virus	VRL	28-JUL-2010	EX	West Nile virus	1524
1970166	1970166	KX547479.1	NEIGHBOR	West Nile virus strain WNV-1/Aedes sp./USA/38050412/2005, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970167	1970167	KX547480.1	NEIGHBOR	West Nile virus strain WNV-1/Culex/USA/39030127/2003, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1970168	1970168	KX547481.1	NEIGHBOR	West Nile virus strain WNV-1/Cyanocitta cristata /USA/05002174/2005, complete genome.	10787	West Nile virus	VRL	02-AUG-2016	EX	West Nile virus	1524
1895523	1895523	KU950529.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10116/2012, complete genome.	15160	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895518	1895518	KU950524.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10094/2012, complete genome.	15233	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895452	1895452	KU950458.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10561/2013, complete genome.	15230	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895519	1895519	KU950525.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10300/2014, complete genome.	15228	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895521	1895521	KU950527.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10533/2013, complete genome.	15130	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895453	1895453	KU950459.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10487/2013, complete genome.	15120	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895522	1895522	KU950528.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10217/2013, complete genome.	15147	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895454	1895454	KU950460.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10473/2013, complete genome.	15125	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895520	1895520	KU950526.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10527/2013, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895455	1895455	KU950461.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10423/2013, complete genome.	15167	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895456	1895456	KU950462.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10520/2013, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895503	1895503	KU950509.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10221/2012, complete genome.	15237	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895451	1895451	KU950457.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10666/2005, complete genome.	15235	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
2287229	2287229	MF185753.1	GENBANK	Human orthopneumovirus strain TX11-56, complete genome.	15074	Human orthopneumovirus	VRL	17-SEP-2017	EX	Human orthopneumovirus	1403
2113100	2113100	KY782635.1	GENBANK	Human respiratory syncytial virus A strain LZ01/09, complete genome.	15204	Human respiratory syncytial virus A	VRL	07-MAY-2017	EX	Human orthopneumovirus	1403
1886901	1886901	KU839640.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH-39/2013, complete genome.	15172	Human orthopneumovirus	VRL	09-MAR-2016	EX	Human orthopneumovirus	1403
1895533	1895533	KU950539.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10576/2013, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895532	1895532	KU950538.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10201/2012, complete genome.	15156	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1886902	1886902	KU839641.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH-36/2014, complete genome.	15172	Human orthopneumovirus	VRL	09-MAR-2016	EX	Human orthopneumovirus	1403
1895531	1895531	KU950537.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10505/2014, complete genome.	15231	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895530	1895530	KU950536.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10141/2012, complete genome.	15158	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
2287230	2287230	MF185754.1	GENBANK	Human orthopneumovirus strain NH1001, complete genome.	14987	Human orthopneumovirus	VRL	17-SEP-2017	EX	Human orthopneumovirus	1403
1895529	1895529	KU950535.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10616/2013, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895450	1895450	KU950456.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10594/2013, complete genome.	15231	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
2287228	2287228	MF185752.1	GENBANK	Human orthopneumovirus strain NH1182, complete genome.	15062	Human orthopneumovirus	VRL	17-SEP-2017	EX	Human orthopneumovirus	1403
1895457	1895457	KU950463.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10357/2013, complete genome.	15228	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895528	1895528	KU950534.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10514/2014, complete genome.	15228	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895527	1895527	KU950533.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10524/2014, complete genome.	15230	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895526	1895526	KU950532.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10440/2013, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895525	1895525	KU950531.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10523/2013, complete genome.	15220	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895524	1895524	KU950530.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10584/2014, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895449	1895449	KU950455.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10477/2013, complete genome.	15218	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
2287227	2287227	MF185751.1	GENBANK	Human orthopneumovirus strain NH1161, complete genome.	14986	Human orthopneumovirus	VRL	17-SEP-2017	EX	Human orthopneumovirus	1403
1895515	1895515	KU950521.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10149/2012, complete genome.	15215	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895458	1895458	KU950464.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10654/2014, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895493	1895493	KU950499.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10470/2013, complete genome.	15050	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895510	1895510	KU950516.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10304/2013, complete genome.	15228	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895482	1895482	KU950488.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10585/2014, complete genome.	15230	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895483	1895483	KU950489.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10599/2013, complete genome.	15172	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895485	1895485	KU950491.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10518/2013, complete genome.	15012	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895486	1895486	KU950492.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10166/2012, complete genome.	15233	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895487	1895487	KU950493.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10126/2012, complete genome.	15218	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1886900	1886900	KU839639.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH-61/2013, complete genome.	15172	Human orthopneumovirus	VRL	09-MAR-2016	EX	Human orthopneumovirus	1403
1895489	1895489	KU950495.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10560/2013, complete genome.	15228	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895490	1895490	KU950496.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10648/2013, complete genome.	15229	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895491	1895491	KU950497.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10416/2013, complete genome.	15228	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895492	1895492	KU950498.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_11187/2012, complete genome.	15159	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895509	1895509	KU950515.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10478/2013, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895494	1895494	KU950500.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10329/2012, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895459	1895459	KU950465.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10578/2013, complete genome.	15229	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895508	1895508	KU950514.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10544/2013, complete genome.	15202	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895495	1895495	KU950501.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10212/2013, complete genome.	15109	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895496	1895496	KU950502.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10155/2012, complete genome.	15219	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895497	1895497	KU950503.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10459/2013, complete genome.	15232	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895498	1895498	KU950504.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10388/2013, complete genome.	15228	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895499	1895499	KU950505.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10651/2013, complete genome.	15233	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895507	1895507	KU950513.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10173/2012, complete genome.	15058	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895506	1895506	KU950512.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10598/2013, complete genome.	15229	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895505	1895505	KU950511.1	NEIGHBOR	Human respiratory syncytial virus strain RSVA/Homo sapiens/USA/TH_10218/2012, complete genome.	15235	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
1895504	1895504	KU950510.1	NEIGHBOR	Human respiratory syncytial virus strain RSVB/Homo sapiens/USA/TH_10370/2013, complete genome.	15228	Human orthopneumovirus	VRL	06-APR-2016	EX	Human orthopneumovirus	1403
