	index	accs	source	description	seqlen	organism	division	date	biocategory	species	freq
820746	820746	HM488256.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V4035/2008, complete genome.	10459	Dengue virus 1	VRL	20-JUL-2010	EX	Dengue virus	3970
820747	820747	HM488257.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/GU/BID-V2950/2001, complete genome.	10967	Dengue virus 2	VRL	20-JUL-2010	EX	Dengue virus	3970
822809	822809	HM582099.1	NEIGHBOR	Dengue virus 2 strain D2/FJ/UH21/1971, complete genome.	10714	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
822810	822810	HM582100.1	NEIGHBOR	Dengue virus 2 strain D2/FJ/UH40/1971, complete genome.	10713	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
499135	499135	FJ384655.1	NEIGHBOR	Dengue virus 1 isolate DF01-HUB01021093, complete genome.	10735	Dengue virus 1	VRL	09-NOV-2008	EX	Dengue virus	3970
822811	822811	HM582101.1	NEIGHBOR	Dengue virus 2 strain D2/FJ/UH22/1971, complete genome.	10694	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
822812	822812	HM582102.1	NEIGHBOR	Dengue virus 2 strain D2/NC/UH37/1971, complete genome.	10713	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
822813	822813	HM582103.1	NEIGHBOR	Dengue virus 2 strain D2/NC/UH97/1972, complete genome.	10713	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
822814	822814	HM582104.1	NEIGHBOR	Dengue virus 2 strain D2/AS/UH77/1972, complete genome.	10713	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
822815	822815	HM582105.1	NEIGHBOR	Dengue virus 2 strain D2/AS/UH79/1972, complete genome.	10713	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
822816	822816	HM582106.1	NEIGHBOR	Dengue virus 2 strain D2/AS/UH85/1972, complete genome.	10714	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
822817	822817	HM582107.1	NEIGHBOR	Dengue virus 2 strain D2/AS/UH73/1972, complete genome.	10713	Dengue virus 2	VRL	25-AUG-2010	EX	Dengue virus	3970
486531	486531	FJ182010.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1620/2005, complete genome.	10648	Dengue virus 3	VRL	02-JUN-2009	EX	Dengue virus	3970
486529	486529	FJ182008.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1618/2005, complete genome.	10648	Dengue virus 3	VRL	02-JUN-2009	EX	Dengue virus	3970
507644	507644	FJ410194.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1774/2007, complete genome.	10681	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
870873	870873	HQ541791.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V3175/2008, complete genome.	10708	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
2416636	2416636	MH215277.1	GENBANK	Dengue virus 2 strain Homo sapiens/VEN-HUPAZ-1/2016, complete genome.	10722	Dengue virus 2	VRL	15-JUN-2018	EX	Dengue virus	3970
870867	870867	HQ541785.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4786/2009, complete genome.	10539	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
870868	870868	HQ541786.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V2596/2006, complete genome.	10694	Dengue virus 2	VRL	02-AUG-2012	EX	Dengue virus	3970
870869	870869	HQ541787.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V3136/2007, complete genome.	10498	Dengue virus 2	VRL	02-AUG-2012	EX	Dengue virus	3970
870870	870870	HQ541788.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V3149/2007, complete genome.	10487	Dengue virus 2	VRL	02-AUG-2012	EX	Dengue virus	3970
870871	870871	HQ541789.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V3163/2008, complete genome.	10718	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
870872	870872	HQ541790.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V3169/2008, complete genome.	10694	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
870874	870874	HQ541792.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V3223/2008, complete genome.	10477	Dengue virus 2	VRL	02-AUG-2012	EX	Dengue virus	3970
860937	860937	HQ332189.1	NEIGHBOR	Dengue virus 2 strain VE_61154_2007, complete genome.	10722	Dengue virus 2	VRL	19-MAR-2012	EX	Dengue virus	3970
870875	870875	HQ541793.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V4636/2005, complete genome.	10485	Dengue virus 2	VRL	02-AUG-2012	EX	Dengue virus	3970
870876	870876	HQ541794.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V4639/2005, complete genome.	10476	Dengue virus 2	VRL	02-AUG-2012	EX	Dengue virus	3970
870877	870877	HQ541795.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4740/2009, complete genome.	10539	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
870878	870878	HQ541796.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4742/2009, complete genome.	10539	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
870879	870879	HQ541797.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4762/2009, complete genome.	10565	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
870880	870880	HQ541798.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V4824/2009, complete genome.	10507	Dengue virus 2	VRL	15-JUN-2011	EX	Dengue virus	3970
870881	870881	HQ541799.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V4825/2010, complete genome.	10508	Dengue virus 2	VRL	25-SEP-2012	EX	Dengue virus	3970
860938	860938	HQ332190.1	NEIGHBOR	Dengue virus 2 strain VE_61095_2007, complete genome.	10722	Dengue virus 2	VRL	19-MAR-2012	EX	Dengue virus	3970
860936	860936	HQ332188.1	NEIGHBOR	Dengue virus 2 strain VE_61136_2007, complete genome.	10722	Dengue virus 2	VRL	19-MAR-2012	EX	Dengue virus	3970
486528	486528	FJ182007.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1617/2005, complete genome.	10648	Dengue virus 3	VRL	02-JUN-2009	EX	Dengue virus	3970
483713	483713	FJ024425.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1565/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483720	483720	FJ024432.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1572/2007, complete genome.	10689	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483719	483719	FJ024431.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1571/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483718	483718	FJ024430.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1570/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483717	483717	FJ024429.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1569/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483716	483716	FJ024428.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1568/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483715	483715	FJ024427.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1567/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483714	483714	FJ024426.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1566/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483712	483712	FJ024424.1	NEIGHBOR	Dengue virus 4 isolate DENV-4/US/BID-V1082/1998, complete genome.	10606	Dengue virus 4	VRL	02-JUN-2009	EX	Dengue virus	3970
860935	860935	HQ332187.1	NEIGHBOR	Dengue virus 2 strain VE_61133_2007, complete genome.	10722	Dengue virus 2	VRL	19-MAR-2012	EX	Dengue virus	3970
483711	483711	FJ024423.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V628/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
860929	860929	HQ332181.1	NEIGHBOR	Dengue virus 1 strain VE_61063_2006, complete genome.	10735	Dengue virus 1	VRL	19-MAR-2012	EX	Dengue virus	3970
860930	860930	HQ332182.1	NEIGHBOR	Dengue virus 1 strain VE_61006_2006, complete genome.	10735	Dengue virus 1	VRL	19-MAR-2012	EX	Dengue virus	3970
860931	860931	HQ332183.1	NEIGHBOR	Dengue virus 1 strain VE_61081_2007, complete genome.	10735	Dengue virus 1	VRL	19-MAR-2012	EX	Dengue virus	3970
860932	860932	HQ332184.1	NEIGHBOR	Dengue virus 2 strain VE_61069_2006, complete genome.	10722	Dengue virus 2	VRL	19-MAR-2012	EX	Dengue virus	3970
860933	860933	HQ332185.1	NEIGHBOR	Dengue virus 2 strain VE_61082_2007, complete genome.	10722	Dengue virus 2	VRL	19-MAR-2012	EX	Dengue virus	3970
860934	860934	HQ332186.1	NEIGHBOR	Dengue virus 2 strain VE_61115_2007, complete genome.	10722	Dengue virus 2	VRL	19-MAR-2012	EX	Dengue virus	3970
480573	480573	EU932688.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/VE/BID-V1150/2007, complete genome.	10663	Dengue virus 3	VRL	30-SEP-2009	EX	Dengue virus	3970
480572	480572	EU932687.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/VE/BID-V1149/2007, complete genome.	10664	Dengue virus 3	VRL	30-SEP-2009	EX	Dengue virus	3970
478482	478482	EU920850.1	NEIGHBOR	Dengue virus 2 isolate GUA-Oct-06, complete genome.	10613	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
882755	882755	HQ671178.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4751/2009, complete genome.	10583	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
478461	478461	EU920829.1	NEIGHBOR	Dengue virus 2 isolate FGU-Jun-97, complete genome.	10724	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478460	478460	EU920828.1	NEIGHBOR	Dengue virus 2 isolate FGU-Feb-93, complete genome.	10663	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
870888	870888	HQ541806.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4753/2009, complete genome.	10627	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
876769	876769	HQ634199.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V3143/2007, complete genome.	10479	Dengue virus 2	VRL	02-AUG-2012	EX	Dengue virus	3970
882753	882753	HQ671176.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4856/2009, complete genome.	10681	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
882754	882754	HQ671177.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4830/2009, complete genome.	10681	Dengue virus 3	VRL	10-JAN-2011	EX	Dengue virus	3970
2293533	2293533	MF314188.1	GENBANK	Dengue virus 1 isolate 2016_Singapore_DENV-1_NPHL, complete genome.	10706	Dengue virus 1	VRL	14-MAY-2018	EX	Dengue virus	3970
2293534	2293534	MF314189.1	GENBANK	Dengue virus 2 isolate 2016_Singapore_DENV-2_NPHL, complete genome.	10594	Dengue virus 2	VRL	14-MAY-2018	EX	Dengue virus	3970
478481	478481	EU920849.1	NEIGHBOR	Dengue virus 2 isolate GUA-Sep-06, complete genome.	10690	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
474203	474203	EU863650.1	NEIGHBOR	Dengue virus 1 strain CHI3336-02, complete genome.	10735	Dengue virus 1	VRL	20-OCT-2008	EX	Dengue virus	3970
473085	473085	EU854301.1	NEIGHBOR	Dengue virus 4 isolate DENV-4/VE/BID-V1161/2007, complete genome.	10606	Dengue virus 4	VRL	02-JUN-2009	EX	Dengue virus	3970
473084	473084	EU854300.1	NEIGHBOR	Dengue virus 4 isolate DENV-4/VE/BID-V1159/2007, complete genome.	10606	Dengue virus 4	VRL	02-JUN-2009	EX	Dengue virus	3970
473083	473083	EU854299.1	NEIGHBOR	Dengue virus 4 isolate DENV-4/VE/BID-V1157/2007, complete genome.	10606	Dengue virus 4	VRL	02-JUN-2009	EX	Dengue virus	3970
473082	473082	EU854298.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1477/2002, complete genome.	10640	Dengue virus 3	VRL	22-MAY-2009	EX	Dengue virus	3970
473081	473081	EU854297.1	NEIGHBOR	Dengue virus 4 isolate DENV-4/US/BID-V1094/1998, complete genome.	10606	Dengue virus 4	VRL	22-MAY-2009	EX	Dengue virus	3970
473080	473080	EU854296.1	NEIGHBOR	Dengue virus 4 isolate DENV-4/US/BID-V1093/1998, complete genome.	10606	Dengue virus 4	VRL	22-MAY-2009	EX	Dengue virus	3970
478462	478462	EU920830.1	NEIGHBOR	Dengue virus 2 isolate FGU-Fev-98, complete genome.	10717	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478463	478463	EU920831.1	NEIGHBOR	Dengue virus 2 isolate FGU-Aug-98, complete genome.	10694	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478464	478464	EU920832.1	NEIGHBOR	Dengue virus 2 isolate FGU-May-99, complete genome.	10698	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478465	478465	EU920833.1	NEIGHBOR	Dengue virus 2 isolate FGU-Jan-00, complete genome.	10649	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478480	478480	EU920848.1	NEIGHBOR	Dengue virus 2 isolate FGU-Apr2-06, complete genome.	10724	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478479	478479	EU920847.1	NEIGHBOR	Dengue virus 2 isolate FGU-Apr1-06, complete genome.	10644	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478478	478478	EU920846.1	NEIGHBOR	Dengue virus 2 isolate FGU-Mar-06, complete genome.	10687	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478477	478477	EU920845.1	NEIGHBOR	Dengue virus 2 isolate FGU-Jan2-06, complete genome.	10666	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478476	478476	EU920844.1	NEIGHBOR	Dengue virus 2 isolate FGU-Jan1-06, complete genome.	10724	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478475	478475	EU920843.1	NEIGHBOR	Dengue virus 2 isolate MAR-Nov-05, complete genome.	10647	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478474	478474	EU920842.1	NEIGHBOR	Dengue virus 2 isolate SUR-Oct-05, complete genome.	10726	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478473	478473	EU920841.1	NEIGHBOR	Dengue virus 2 isolate MAR-Oct-05, complete genome.	10665	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478472	478472	EU920840.1	NEIGHBOR	Dengue virus 2 isolate FGU-Oct-05, complete genome.	10688	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478471	478471	EU920839.1	NEIGHBOR	Dengue virus 2 isolate MAR-Sep-05, complete genome.	10711	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478470	478470	EU920838.1	NEIGHBOR	Dengue virus 2 isolate SUR-Aug-05, complete genome.	10659	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478469	478469	EU920837.1	NEIGHBOR	Dengue virus 2 isolate MAR-Aug-05, complete genome.	10717	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478468	478468	EU920836.1	NEIGHBOR	Dengue virus 2 isolate MAR-Jun-05, complete genome.	10724	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478467	478467	EU920835.1	NEIGHBOR	Dengue virus 2 isolate FGU-Apr-02, complete genome.	10724	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
478466	478466	EU920834.1	NEIGHBOR	Dengue virus 2 isolate FGU-Dec-01, complete genome.	10676	Dengue virus 2	VRL	03-JAN-2014	EX	Dengue virus	3970
483721	483721	FJ024433.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1573/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483722	483722	FJ024434.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1574/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483723	483723	FJ024435.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1575/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483772	483772	FJ024484.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V635/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
860923	860923	HQ332175.1	NEIGHBOR	Dengue virus 4 strain VE_61013_2007, complete genome.	10649	Dengue virus 4	VRL	19-MAR-2012	EX	Dengue virus	3970
860924	860924	HQ332176.1	NEIGHBOR	Dengue virus 4 strain VE_61054_2007, complete genome.	10649	Dengue virus 4	VRL	19-MAR-2012	EX	Dengue virus	3970
860925	860925	HQ332177.1	NEIGHBOR	Dengue virus 1 strain VE_61059_2006, complete genome.	10735	Dengue virus 1	VRL	19-MAR-2012	EX	Dengue virus	3970
860926	860926	HQ332178.1	NEIGHBOR	Dengue virus 1 strain VE_61060_2006, complete genome.	10735	Dengue virus 1	VRL	19-MAR-2012	EX	Dengue virus	3970
860927	860927	HQ332179.1	NEIGHBOR	Dengue virus 1 strain VE_61084_2007, complete genome.	10735	Dengue virus 1	VRL	19-MAR-2012	EX	Dengue virus	3970
860928	860928	HQ332180.1	NEIGHBOR	Dengue virus 1 strain VE_61068_2006, complete genome.	10735	Dengue virus 1	VRL	19-MAR-2012	EX	Dengue virus	3970
483773	483773	FJ024485.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V629/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
483771	483771	FJ024483.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V602/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
483762	483762	FJ024474.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/CO/BID-V1595/2005, complete genome.	10640	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
483770	483770	FJ024482.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V652/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
483769	483769	FJ024481.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V610/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
483768	483768	FJ024480.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V657/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
483767	483767	FJ024479.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V642/2006, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
483766	483766	FJ024478.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V604/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
483765	483765	FJ024477.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/CO/BID-V1603/2004, complete genome.	10647	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
483764	483764	FJ024476.1	NEIGHBOR	Dengue virus 4 isolate DENV-4/CO/BID-V1600/1997, complete genome.	10606	Dengue virus 4	VRL	02-JUN-2009	EX	Dengue virus	3970
860922	860922	HQ332174.1	NEIGHBOR	Dengue virus 4 strain VE_61073_2007, complete genome.	10649	Dengue virus 4	VRL	19-MAR-2012	EX	Dengue virus	3970
860921	860921	HQ332173.1	NEIGHBOR	Dengue virus 4 strain VE_61110_2007, complete genome.	10649	Dengue virus 4	VRL	19-MAR-2012	EX	Dengue virus	3970
860920	860920	HQ332172.1	NEIGHBOR	Dengue virus 4 strain VE_61027_2007, complete genome.	10649	Dengue virus 4	VRL	19-MAR-2012	EX	Dengue virus	3970
860919	860919	HQ332171.1	NEIGHBOR	Dengue virus 3 strain VE_61035_2006, complete genome.	10707	Dengue virus 3	VRL	19-MAR-2012	EX	Dengue virus	3970
486527	486527	FJ182006.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1616/2004, complete genome.	10648	Dengue virus 3	VRL	02-JUN-2009	EX	Dengue virus	3970
486526	486526	FJ182005.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1614/2004, complete genome.	10650	Dengue virus 3	VRL	02-JUN-2009	EX	Dengue virus	3970
486525	486525	FJ182004.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1604/2004, complete genome.	10648	Dengue virus 3	VRL	02-JUN-2009	EX	Dengue virus	3970
486524	486524	FJ182003.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1657/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
486523	486523	FJ182002.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V646/2005, complete genome.	10690	Dengue virus 1	VRL	23-JUL-2009	EX	Dengue virus	3970
839579	839579	HQ166030.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4738/2009, complete genome.	10540	Dengue virus 3	VRL	30-OCT-2010	EX	Dengue virus	3970
839580	839580	HQ166031.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4732/2009, complete genome.	10539	Dengue virus 3	VRL	30-OCT-2010	EX	Dengue virus	3970
839581	839581	HQ166032.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4733/2009, complete genome.	10538	Dengue virus 3	VRL	30-OCT-2010	EX	Dengue virus	3970
839582	839582	HQ166033.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4734/2009, complete genome.	10539	Dengue virus 3	VRL	30-OCT-2010	EX	Dengue virus	3970
839583	839583	HQ166034.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/NI/BID-V4743/2009, complete genome.	10538	Dengue virus 3	VRL	30-OCT-2010	EX	Dengue virus	3970
839584	839584	HQ166035.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/MX/BID-V3683/2007, complete genome.	10650	Dengue virus 1	VRL	30-OCT-2010	EX	Dengue virus	3970
839585	839585	HQ166036.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/MX/BID-V3733/2007, complete genome.	10675	Dengue virus 1	VRL	30-OCT-2010	EX	Dengue virus	3970
839586	839586	HQ166037.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/MX/BID-V3757/2008, complete genome.	10678	Dengue virus 1	VRL	30-OCT-2010	EX	Dengue virus	3970
846189	846189	HQ235027.1	NEIGHBOR	Dengue virus 3 isolate PAR DENV3 5532-07, complete genome.	10707	Dengue virus 3	VRL	28-MAY-2011	EX	Dengue virus	3970
860918	860918	HQ332170.1	NEIGHBOR	Dengue virus 3 strain VE_61051_2006, complete genome.	10707	Dengue virus 3	VRL	19-MAR-2012	EX	Dengue virus	3970
483763	483763	FJ024475.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/CO/BID-V1596/2005, complete genome.	10640	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
483761	483761	FJ024473.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/CO/BID-V1594/2005, complete genome.	10647	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
483724	483724	FJ024436.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1576/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483733	483733	FJ024445.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1638/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483740	483740	FJ024452.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V1669/2007, complete genome.	10678	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
483739	483739	FJ024451.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1665/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483738	483738	FJ024450.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1660/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483737	483737	FJ024449.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1655/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483736	483736	FJ024448.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1648/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483735	483735	FJ024447.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1643/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483734	483734	FJ024446.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1641/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483732	483732	FJ024444.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1628/2006, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483760	483760	FJ024472.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1578/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483731	483731	FJ024443.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1584/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483730	483730	FJ024442.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1583/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483729	483729	FJ024441.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1582/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
483728	483728	FJ024440.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V1581/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
